Date,Open,High,Low,Close,Volume
2019-11-18,7756.08251953125,7822.41796875,7467.759765625,7504.623046875,19489736313
2019-11-19,7500.87353515625,7595.3203125,7312.744140625,7407.72900390625,19032283610
2019-11-20,7405.44287109375,7439.3642578125,7231.3935546875,7245.548828125,18742210567
2019-11-21,7242.2783203125,7320.9775390625,6868.49658203125,6906.82958984375,20346346877
2019-11-22,6907.5703125,6958.341796875,6273.81396484375,6620.43310546875,31069217350
2019-11-23,6620.05810546875,6752.61474609375,6488.724609375,6712.2724609375,19062111428
2019-11-24,6713.0322265625,6722.05419921875,6377.39306640625,6394.29296875,27611112896
2019-11-25,6387.08935546875,6647.70361328125,6002.068359375,6490.00439453125,38766044068
2019-11-26,6489.119140625,6645.9638671875,6443.580078125,6548.1669921875,19167694341
2019-11-27,6550.443359375,6927.12451171875,6336.63037109375,6844.791015625,21803443903
2019-11-28,6849.47705078125,7021.9130859375,6769.4609375,6777.56005859375,17300211127
2019-11-29,6780.8486328125,7058.73583984375,6775.44091796875,7043.89501953125,17887987434
2019-11-30,7046.44873046875,7111.9912109375,6821.18212890625,6870.1435546875,15572657481
2019-12-01,6871.94580078125,6871.94580078125,6617.57080078125,6737.85693359375,16989829215
2019-12-02,6737.62451171875,6784.3251953125,6564.7294921875,6610.97900390625,15423272061
2019-12-03,6612.7734375,6690.27490234375,6528.0009765625,6604.8427734375,13351519852
2019-12-04,6604.82421875,6797.56103515625,6473.701171875,6543.50341796875,19547622916
2019-12-05,6544.5927734375,6978.2412109375,6526.3046875,6707.20068359375,16943884751
2019-12-06,6709.23095703125,6824.45458984375,6664.0458984375,6824.45458984375,16371162807
2019-12-07,6824.69775390625,6863.29736328125,6805.20703125,6832.8115234375,13974015959
2019-12-08,6828.38134765625,6903.67724609375,6760.337890625,6839.6962890625,13933669711
2019-12-09,6837.39013671875,6879.57861328125,6657.58349609375,6689.0068359375,16152911546
2019-12-10,6685.60400390625,6708.10205078125,6532.63427734375,6561.18115234375,16451392128
2019-12-11,6560.35009765625,6613.2373046875,6461.85693359375,6483.00341796875,14686713808
2019-12-12,6482.38525390625,6529.7802734375,6436.552734375,6474.6015625,16918822377
2019-12-13,6475.96728515625,6553.0087890625,6475.65380859375,6537.19091796875,15400147686
2019-12-14,6536.48828125,6572.39794921875,6382.09423828125,6406.7919921875,15410302614
2019-12-15,6406.4013671875,6457.51025390625,6226.67578125,6429.296875,15174667036
2019-12-16,6430.52099609375,6432.98291015625,6194.7021484375,6224.84033203125,18149976615
2019-12-17,6223.79443359375,6239.1494140625,5906.77783203125,5954.8154296875,20054517794
2019-12-18,5961.25732421875,6590.20849609375,5884.80810546875,6546.5390625,28641568535
2019-12-19,6547.24853515625,6609.17236328125,6325.94921875,6475.3427734375,23288187561
2019-12-20,6480.55029296875,6552.12548828125,6399.54931640625,6516.82275390625,20432789823
2019-12-21,6518.4267578125,6520.8037109375,6421.05810546875,6491.8544921875,17434503033
2019-12-22,6491.88134765625,6785.5283203125,6470.20654296875,6779.71240234375,20880470519
2019-12-23,6777.28759765625,6906.50634765625,6606.181640625,6631.2900390625,25091080546
2019-12-24,6630.17626953125,6799.9140625,6558.6416015625,6603.123046875,20732787200
2019-12-25,6606.02978515625,6633.02294921875,6506.279296875,6557.31591796875,19432228776
2019-12-26,6556.9951171875,6652.767578125,6490.01806640625,6521.947265625,20529956690
2019-12-27,6521.203125,6583.69482421875,6465.4404296875,6523.7470703125,20382982030
2019-12-28,6522.80078125,6621.24609375,6520.8984375,6548.7158203125,19119692112
2019-12-29,6548.4091796875,6723.89453125,6514.5986328125,6638.04833984375,20072704182
2019-12-30,6635.92041015625,6653.482421875,6490.38671875,6510.73388671875,20420606561
2019-12-31,6512.02294921875,6537.01220703125,6392.17236328125,6411.46044921875,18866418835
2020-01-01,6412.61279296875,6469.86181640625,6420.14013671875,6417.78173828125,16548264141
2020-01-02,6419.900390625,6425.73486328125,6206.927734375,6252.9384765625,18620672983
2020-01-03,6252.00634765625,6634.89697265625,6187.71142578125,6581.73583984375,25190641930
2020-01-04,6582.17626953125,6655.66552734375,6550.041015625,6640.67431640625,16527874601
2020-01-05,6640.49072265625,6760.6083984375,6628.50439453125,6640.66650390625,17674001715
2020-01-06,6639.89111328125,6950.91943359375,6637.79296875,6939.71484375,20791101700
2020-01-07,6939.2353515625,7335.24609375,6938.82958984375,7320.77490234375,25797010963
2020-01-08,7319.19921875,7551.09423828125,7160.52392578125,7270.78564453125,28501027543
2020-01-09,7272.9755859375,7272.9755859375,7061.7080078125,7092.748046875,21646224663
2020-01-10,7092.060546875,7343.36572265625,6963.044921875,7343.36572265625,25820153792
2020-01-11,7339.4423828125,7389.9482421875,7219.60400390625,7226.70263671875,22946564430
2020-01-12,7222.8583984375,7374.1611328125,7201.09716796875,7369.64013671875,20603017030
2020-01-13,7367.19140625,7373.55810546875,7263.31982421875,7313.7470703125,20190373251
2020-01-14,7310.818359375,7980.09716796875,7310.818359375,7933.51171875,40299311377
2020-01-15,7931.33642578125,7973.26171875,7776.3359375,7896.189453125,35955399490
2020-01-16,7901.0947265625,7929.0654296875,7720.04638671875,7833.05224609375,28116699120
2020-01-17,7834.3310546875,8051.61376953125,7790.625,8051.0009765625,32795485000
2020-01-18,8049.35498046875,8125.83056640625,7959.146484375,8063.265625,29157288013
2020-01-19,8062.03662109375,8263.1845703125,7772.27783203125,7847.591796875,30842637240
2020-01-20,7846.1376953125,7880.931640625,7722.77197265625,7802.2333984375,23811739272
2020-01-21,7803.4482421875,7896.4912109375,7702.06494140625,7889.4091796875,21737558317
2020-01-22,7887.89013671875,7936.46826171875,7788.61865234375,7823.0751953125,20366964887
2020-01-23,7822.8720703125,7829.36279296875,7541.40869140625,7604.298828125,23311436253
2020-01-24,7603.44140625,7719.294921875,7489.09619140625,7660.26220703125,22129639052
2020-01-25,7655.44189453125,7672.07080078125,7524.6455078125,7589.61279296875,17820070773
2020-01-26,7586.49462890625,7797.86181640625,7551.20166015625,7797.02392578125,20114378449
2020-01-27,7797.4580078125,8148.42724609375,7797.4580078125,8085.50048828125,25996943940
2020-01-28,8087.95556640625,8491.0302734375,8084.228515625,8490.75,31208880037
2020-01-29,8489.7333984375,8547.8037109375,8425.353515625,8458.931640625,27857927450
2020-01-30,8458.375,8657.1953125,8379.80859375,8621.291015625,29356103023
2020-01-31,8620.673828125,8633.064453125,8352.560546875,8427.623046875,26527473551
2020-02-01,8423.8623046875,8508.2666015625,8394.6181640625,8466.3994140625,23365749350
2020-02-02,8463.646484375,8534.8330078125,8308.6142578125,8426.54296875,27806989192
2020-02-03,8426.830078125,8608.7548828125,8359.5908203125,8400.9345703125,27963062144
2020-02-04,8400.3203125,8436.3974609375,8247.3037109375,8311.9482421875,27063674305
2020-02-05,8314.1689453125,8821.392578125,8298.650390625,8739.8720703125,32021502647
2020-02-06,8743.869140625,8929.3408203125,8674.95703125,8860.4736328125,34266801203
2020-02-07,8857.013671875,8976.765625,8857.013671875,8949.7509765625,31540576719
2020-02-08,8947.125,9022.9140625,8842.177734375,9012.2900390625,32131455751
2020-02-09,9011.1708984375,9253.755859375,8998.8359375,9238.546875,32699760275
2020-02-10,9237.529296875,9280.794921875,8931.02734375,9034.0576171875,36099661865
2020-02-11,9033.3974609375,9354.0927734375,8913.67578125,9349.3046875,34480314024
2020-02-12,9343.9482421875,9524.7373046875,9343.9482421875,9495.3134765625,39949166143
2020-02-13,9493.3876953125,9616.42578125,9319.048828125,9421.1513671875,45523177582
2020-02-14,9418.5419921875,9523.9716796875,9341.4423828125,9521.3623046875,40014999389
2020-02-15,9522.9697265625,9548.2451171875,9116.9501953125,9130.796875,40500122610
2020-02-16,9130.5712890625,9282.71875,8976.5732421875,9163.173828125,40007379236
2020-02-17,9165.1357421875,9170.962890625,8772.70703125,8941.8505859375,42446217813
2020-02-18,8942.8544921875,9416.83203125,8926.107421875,9395.3125,43790789357
2020-02-19,9396.9814453125,9429.61328125,8891.3427734375,8911.5087890625,43470672713
2020-02-20,8907.751953125,8920.0908203125,8808.5087890625,8906.8837890625,41644907585
2020-02-21,8909.94921875,8956.1708984375,8889.6923828125,8930.47265625,37736163863
2020-02-22,8931.6396484375,8940.896484375,8851.0078125,8908.583984375,33039433770
2020-02-23,8908.7099609375,9166.609375,8903.6142578125,9157.4296875,38001900384
2020-02-24,9154.724609375,9180.3759765625,8774.880859375,8895.318359375,41554210040
2020-02-25,8896.3681640625,8896.5322265625,8549.8818359375,8586.521484375,39078325581
2020-02-26,8583.3828125,8606.4521484375,8000.54296875,8103.85498046875,46323421638
2020-02-27,8108.0546875,8137.1064453125,7871.55322265625,7986.99365234375,41342183979
2020-02-28,7990.84375,8091.2041015625,7724.5849609375,7864.46875,40449694441
2020-02-29,7863.341796875,7957.734375,7798.02587890625,7798.02587890625,32456505767
2020-03-01,7798.25244140625,7913.45068359375,7681.68701171875,7748.16455078125,31987458775
2020-03-02,7748.89794921875,8011.30810546875,7721.177734375,7959.3583984375,38459105569
2020-03-03,7955.515625,8006.142578125,7782.37451171875,7862.4853515625,37923648965
2020-03-04,7863.16162109375,7926.5830078125,7824.5390625,7861.05517578125,31197955753
2020-03-05,7865.57958984375,8161.13037109375,7862.8583984375,8089.7861328125,35373626416
2020-03-06,8089.38134765625,8091.16064453125,8044.33154296875,8082.73974609375,36173355571
2020-03-07,8081.90234375,8118.7421875,7877.32373046875,7894.34375,32088707345
2020-03-08,7892.79541015625,7898.23388671875,7117.15771484375,7121.0341796875,35106776668
2020-03-09,7123.6953125,7184.40380859375,6733.99609375,6952.2060546875,41182520122
2020-03-10,6950.8916015625,7151.21142578125,6885.314453125,6989.2109375,37301166969
2020-03-11,6989.529296875,7026.16650390625,6775.3837890625,7024.82763671875,34347740131
2020-03-12,7026.76904296875,7037.55810546875,4344.84033203125,4444.2373046875,48262271981
2020-03-13,4486.296875,5254.10498046875,3672.950927734375,4993.67724609375,66559039992
2020-03-14,5002.087890625,5047.5380859375,4598.7451171875,4666.3095703125,32441582859
2020-03-15,4666.93798828125,5213.880859375,4638.41845703125,4834.8359375,30483051816
2020-03-16,4828.48291015625,4828.48291015625,4098.80712890625,4493.08935546875,40650795146
2020-03-17,4482.42529296875,4825.00732421875,4462.7744140625,4744.93408203125,35069823257
2020-03-18,4746.28173828125,4885.96435546875,4641.39794921875,4780.4208984375,34566905928
2020-03-19,4786.7890625,5934.07666015625,4804.69384765625,5808.23046875,47846030531
2020-03-20,5808.66259765625,6377.57861328125,5498.05029296875,5759.60693359375,50585800132
2020-03-21,5766.80224609375,5925.70849609375,5511.984375,5746.3349609375,39480093757
2020-03-22,5746.79150390625,5908.57861328125,5449.4296875,5452.0927734375,37498720286
2020-03-23,5453.14013671875,5995.93310546875,5412.40380859375,5960.8076171875,43191361899
2020-03-24,5979.6923828125,6254.93701171875,5937.9169921875,6236.5966796875,44654694830
2020-03-25,6240.22021484375,6359.2861328125,6042.19189453125,6135.96875,40952090166
2020-03-26,6130.556640625,6168.27734375,6032.16748046875,6079.7353515625,31971551465
2020-03-27,6082.404296875,6139.8544921875,5790.931640625,5793.7041015625,30971403337
2020-03-28,5791.42578125,5791.6474609375,5478.52392578125,5589.1044921875,31235359141
2020-03-29,5592.17626953125,5596.51220703125,5322.30517578125,5315.30029296875,25466664426
2020-03-30,5318.4375,5899.18310546875,5305.3251953125,5830.15625,33641328894
2020-03-31,5830.849609375,5905.56005859375,5820.5791015625,5839.27783203125,29734409217
2020-04-01,5838.07568359375,6037.4453125,5677.5537109375,6032.15185546875,36837295841
2020-04-02,6032.15185546875,6542.119140625,6024.10498046875,6264.63232421875,43949502253
2020-04-03,6268.1103515625,6489.8564453125,6186.54931640625,6232.12060546875,36074898995
2020-04-04,6236.744140625,6366.45751953125,6197.5830078125,6355.8828125,30713566062
2020-04-05,6351.26513671875,6370.5859375,6215.5791015625,6284.36181640625,27308284052
2020-04-06,6281.51171875,6732.44775390625,6276.03173828125,6732.44775390625,43418654993
2020-04-07,6734.17236328125,6825.34765625,6550.84716796875,6586.5849609375,40607110827
2020-04-08,6589.21826171875,6776.6416015625,6579.02392578125,6752.5703125,34584821929
2020-04-09,6756.13134765625,6754.4775390625,6607.07861328125,6683.55859375,31866087998
2020-04-10,6685.13818359375,6685.13818359375,6213.720703125,6277.59423828125,39887373495
2020-04-11,6279.37451171875,6333.56494140625,6209.0634765625,6272.30908203125,28551130160
2020-04-12,6271.380859375,6502.38427734375,6228.41064453125,6377.30078125,32713603421
2020-04-13,6372.29248046875,6372.29248046875,6111.88037109375,6267.4052734375,35360341049
2020-04-14,6265.7978515625,6342.7177734375,6223.81298828125,6229.04541015625,31052638302
2020-04-15,6231.89794921875,6313.76611328125,6083.40087890625,6091.08056640625,29609672748
2020-04-16,6089.56201171875,6570.77880859375,6018.8642578125,6554.13525390625,43084465668
2020-04-17,6553.90380859375,6591.421875,6476.89990234375,6526.126953125,29901522712
2020-04-18,6522.54638671875,6685.015625,6519.74658203125,6673.71337890625,29836487608
2020-04-19,6676.708984375,6694.73095703125,6590.3935546875,6616.6650390625,28816740031
2020-04-20,6614.31689453125,6662.609375,6296.36669921875,6334.2236328125,34742821138
2020-04-21,6332.22216796875,6397.97705078125,6308.224609375,6337.51416015625,30018639034
2020-04-22,6336.70068359375,6609.26123046875,6326.29150390625,6585.7373046875,30766306550
2020-04-23,6589.52978515625,6947.1396484375,6568.1435546875,6895.33447265625,40371945047
2020-04-24,6899.470703125,6998.8525390625,6899.470703125,6977.3271484375,32005501113
2020-04-25,6976.94091796875,7061.9345703125,6950.31884765625,6994.916015625,30439269017
2020-04-26,6995.103515625,7116.673828125,6987.03564453125,7097.44921875,30562213185
2020-04-27,7097.03466796875,7201.9345703125,7097.03466796875,7201.9345703125,33408252755
2020-04-28,7203.2001953125,7215.63720703125,7139.67822265625,7206.9375,30636834630
2020-04-29,7206.6181640625,8159.05908203125,7176.4794921875,8091.74462890625,55349329003
2020-04-30,8088.6484375,8689.9208984375,7796.7763671875,7911.7626953125,61188997208
2020-05-01,7924.76318359375,8241.46484375,7920.17724609375,7990.9580078125,39724524727
2020-05-02,7994.82568359375,8118.61083984375,7942.107421875,8101.85302734375,36175050971
2020-05-03,8097.36279296875,8263.361328125,7959.7783203125,8119.24267578125,42981980432
2020-05-04,8117.66943359375,8215.2392578125,7906.00439453125,8173.6708984375,41928068001
2020-05-05,8173.83349609375,8307.134765625,8174.7626953125,8307.3310546875,39814035765
2020-05-06,8311.3642578125,8716.58203125,8270.37890625,8582.734375,45717626720
2020-05-07,8576.3759765625,9224.34765625,8460.9814453125,9183.599609375,56396877911
2020-05-08,9169.4287109375,9215.408203125,9013.8212890625,8973.578125,47208611551
2020-05-09,8971.9736328125,9036.8427734375,8733.1025390625,8745.1826171875,42446696439
2020-05-10,8742.6962890625,8746.716796875,7652.44287109375,8078.630859375,58423522765
2020-05-11,8077.8046875,8345.572265625,7748.861328125,7958.5712890625,52848550000
2020-05-12,7966.5185546875,8247.3310546875,7927.34912109375,8117.50830078125,38854531998
2020-05-13,8118.34765625,8614.5,8118.34765625,8566.4140625,42100372008
2020-05-14,8567.6533203125,9062.7587890625,8559.2509765625,9006.8359375,52213115456
2020-05-15,9007.36328125,9028.78515625,8560.0693359375,8619.9814453125,44502489737
2020-05-16,8624.6416015625,8838.0712890625,8557.603515625,8665.0927734375,33419065012
2020-05-17,8663.1669921875,9077.220703125,8639.7099609375,8938.7421875,37050193562
2020-05-18,8943.322265625,9152.5283203125,8853.357421875,8911.88671875,38323740485
2020-05-19,8912.3349609375,8974.2724609375,8741.9208984375,8904.07421875,35925760777
2020-05-20,8900.6796875,8961.728515625,8604.0859375,8673.2265625,33285145641
2020-05-21,8673.0068359375,8706.736328125,8095.6748046875,8294.2919921875,35916228479
2020-05-22,8292.98828125,8476.703125,8241.580078125,8423.99609375,27348075873
2020-05-23,8426.275390625,8534.0126953125,8364.8525390625,8448.4990234375,25437240006
2020-05-24,8451.2470703125,8517.568359375,8057.478515625,8058.64013671875,29811873075
2020-05-25,8054.734375,8213.67578125,7998.59521484375,8170.75,28702097202
2020-05-26,8173.18212890625,8218.97265625,7980.6708984375,8047.2314453125,26946164997
2020-05-27,8049.35205078125,8374.552734375,8047.24609375,8334.0693359375,29720222373
2020-05-28,8337.6337890625,8619.314453125,8314.0908203125,8599.1904296875,31024222280
2020-05-29,8601.5419921875,8648.1328125,8423.8466796875,8499.884765625,29623261678
2020-05-30,8499.6953125,8738.4306640625,8434.693359375,8735.1748046875,29466875500
2020-05-31,8734.896484375,8735.111328125,8485.765625,8510.1376953125,24981824664
2020-06-01,8512.427734375,9164.1865234375,8491.755859375,9138.7880859375,31638321032
2020-06-02,9134.927734375,9100.9453125,8455.830078125,8519.59765625,34988507699
2020-06-03,8523.1337890625,8618.751953125,8451.1318359375,8595.4833984375,22259239519
2020-06-04,8594.71484375,8703.9453125,8504.42578125,8642.15234375,22857718103
2020-06-05,8641.78125,8708.0029296875,8543.1435546875,8560.423828125,20821655255
2020-06-06,8559.8681640625,8655.56640625,8494.0224609375,8549.5107421875,18100713709
2020-06-07,8548.912109375,8637.6767578125,8376.345703125,8621.2724609375,22099248070
2020-06-08,8622.3427734375,8662.6826171875,8568.8388671875,8644.083984375,19007316133
2020-06-09,8646.6240234375,8697.0517578125,8576.7236328125,8643.34375,20927699476
2020-06-10,8641.94921875,8702.9833984375,8560.6435546875,8683.8173828125,22616920947
2020-06-11,8683.8037109375,8726.6904296875,8203.4296875,8257.708984375,26794462264
2020-06-12,8256.7431640625,8443.111328125,8227.24609375,8422.0615234375,20085507113
2020-06-13,8421.96484375,8434.357421875,8347.9970703125,8418.423828125,15605232933
2020-06-14,8420.4462890625,8424.6376953125,8315.3955078125,8342.94921875,16879795089
2020-06-15,8342.2802734375,8392.439453125,7994.81982421875,8335.8212890625,23549993996
2020-06-16,8338.9658203125,8451.5673828125,8295.80859375,8466.1796875,19142088399
2020-06-17,8462.4150390625,8468.880859375,8298.7109375,8432.1748046875,17946983341
2020-06-18,8433.341796875,8434.4228515625,8325.033203125,8397.5830078125,15855107778
2020-06-19,8396.203125,8391.5419921875,8295.8017578125,8308.0771484375,17560905776
2020-06-20,8310.7080078125,8405.361328125,8273.31640625,8349.328125,15326113093
2020-06-21,8348.0625,8410.8515625,8321.4208984375,8324.283203125,13711188606
2020-06-22,8321.8544921875,8573.328125,8319.25,8554.9677734375,18711722307
2020-06-23,8550.8525390625,8541.9697265625,8488.7919921875,8512.65625,15033755038
2020-06-24,8514.8583984375,8550.4267578125,8230.8603515625,8278.49609375,16854310951
2020-06-25,8278.955078125,8327.912109375,8088.61767578125,8257.8017578125,16592633069
2020-06-26,8254.3994140625,8299.859375,8128.23486328125,8167.833984375,16349600988
2020-06-27,8172.20751953125,8208.0361328125,8021.19921875,8063.25146484375,15397597964
2020-06-28,8065.98779296875,8198.88671875,8000.97216796875,8146.4560546875,12972978682
2020-06-29,8143.29052734375,8216.8759765625,8025.09912109375,8171.95654296875,14635730829
2020-06-30,8167.267578125,8195.1259765625,8099.94140625,8133.865234375,14006669609
2020-07-01,8140.978515625,8272.4716796875,8105.67236328125,8201.646484375,14194667464
2020-07-02,8204.1474609375,8234.08984375,8047.013671875,8118.01025390625,14538368165
2020-07-03,8119.28515625,8186.86572265625,8054.17431640625,8079.52197265625,11628513115
2020-07-04,8076.7919921875,8166.5576171875,8051.248046875,8121.37548828125,10929770360
2020-07-05,8115.6865234375,8147.78271484375,7983.57421875,8067.40673828125,11472082913
2020-07-06,8066.43505859375,8287.67578125,8044.42919921875,8287.67578125,15813643594
2020-07-07,8264.416015625,8266.5673828125,8151.42822265625,8205.9833984375,12274595481
2020-07-08,8206.642578125,8338.9765625,8201.994140625,8316.365234375,17378683261
2020-07-09,8316.0654296875,8318.787109375,8183.169921875,8218.990234375,15946120339
2020-07-10,8214.9052734375,8218.5673828125,8091.98095703125,8210.900390625,14919597247
2020-07-11,8209.75390625,8223.9306640625,8140.70751953125,8177.2998046875,11725587747
2020-07-12,8177.92724609375,8247.2763671875,8138.4375,8201.4091796875,12777419876
2020-07-13,8202.0322265625,8185.5693359375,8131.17724609375,8146.83154296875,15441041914
2020-07-14,8142.50341796875,8148.42822265625,8065.88916015625,8101.28857421875,15850776553
2020-07-15,8100.134765625,8127.08642578125,8041.7587890625,8051.5283203125,13877576461
2020-07-16,8050.77734375,8074.87060546875,7983.50439453125,8017.4111328125,13795684937
2020-07-17,8017.04638671875,8037.27294921875,7983.0009765625,8007.90771484375,12202168745
2020-07-18,8007.72509765625,8076.455078125,7962.5751953125,8013.509765625,10720156356
2020-07-19,8012.60498046875,8041.34130859375,7959.783203125,8026.4013671875,11305867731
2020-07-20,8027.6279296875,8071.009765625,8001.9091796875,7998.3212890625,12005561164
2020-07-21,7996.82275390625,8224.9208984375,7984.59033203125,8126.14306640625,15662695569
2020-07-22,8126.310546875,8240.6396484375,8088.9560546875,8235.9052734375,14294267008
2020-07-23,8237.443359375,8268.30078125,8189.3896484375,8262.8125,15649635963
2020-07-24,8266.6435546875,8256.091796875,8162.23291015625,8181.6142578125,14200470971
2020-07-25,8183.8388671875,8325.7724609375,8176.19775390625,8302.2275390625,14250178495
2020-07-26,8304.90625,8599.6650390625,8281.4091796875,8499.583984375,17597831907
2020-07-27,8499.6279296875,9667.1318359375,8474.470703125,9340.1875,30049174878
2020-07-28,9362.7841796875,9525.134765625,9062.564453125,9311.41015625,24545174828
2020-07-29,9311.5205078125,9586.6943359375,9262.44921875,9420.3125,20891207415
2020-07-30,9419.7734375,9427.953125,9250.884765625,9356.708984375,19247997028
2020-07-31,9355.8642578125,9680.94921875,9239.5732421875,9613.4306640625,19662845104
2020-08-01,9612.669921875,10013.5634765625,9542.2998046875,9983.6943359375,22137800801
2020-08-02,9982.9912109375,10216.7841796875,9354.205078125,9382.7275390625,23266706737
2020-08-03,9374.37109375,9747.130859375,9346.390625,9563.89453125,17239065112
2020-08-04,9563.771484375,9685.9765625,9456.1943359375,9484.9814453125,17986761782
2020-08-05,9483.2294921875,9932.8056640625,9450.498046875,9894.435546875,20561428762
2020-08-06,9896.833984375,10020.4931640625,9767.3115234375,9919.7470703125,19705763440
2020-08-07,9919.0068359375,10042.123046875,9681.80078125,9841.0537109375,19622192580
2020-08-08,9843.6669921875,10009.5107421875,9804.5439453125,9970.4755859375,14905656209
2020-08-09,9956.2919921875,10014.59375,9796.3603515625,9910.3671875,14845179978
2020-08-10,9898.923828125,10211.640625,9898.923828125,10118.962890625,22246612498
2020-08-11,10121.9755859375,10164.689453125,9536.236328125,9722.7724609375,23040274310
2020-08-12,9717.7197265625,9951.796875,9591.953125,9823.3642578125,21253308437
2020-08-13,9826.3076171875,9983.1015625,9482.1611328125,9972.7265625,23291597079
2020-08-14,9963.013671875,10264.138671875,9878.4404296875,9937.8701171875,20467016992
2020-08-15,9937.7236328125,10102.00390625,9937.7236328125,10019.6689453125,19721435327
2020-08-16,10020.501953125,10078.1044921875,9911.15234375,10034.0419921875,17366337985
2020-08-17,10036.4501953125,10413.7666015625,9950.0693359375,10319.689453125,23771128027
2020-08-18,10317.5791015625,10376.328125,10017.701171875,10034.4794921875,21793441694
2020-08-19,10034.1884765625,10067.1025390625,9865.1025390625,9927.80078125,20688345267
2020-08-20,9930.5166015625,10032.439453125,9889.3359375,10006.6376953125,16996129038
2020-08-21,10006.3466796875,10022.74609375,9804.5693359375,9827.8916015625,20145333276
2020-08-22,9821.947265625,9910.478515625,9706.4921875,9904.05078125,17146413200
2020-08-23,9902.2451171875,9935.1435546875,9800.6982421875,9887.0439453125,15665266934
2020-08-24,9886.0615234375,9968.5341796875,9851.9248046875,9983.1259765625,17534881786
2020-08-25,9982.2734375,9975.7841796875,9462.126953125,9603.4296875,22222566566
2020-08-26,9604.0712890625,9742.2607421875,9549.890625,9703.12890625,18975454178
2020-08-27,9700.802734375,9760.98828125,9459.4365234375,9581.0771484375,19664435649
2020-08-28,9582.68359375,9698.0859375,9576.7939453125,9695.46875,16637591031
2020-08-29,9694.2548828125,9730.5126953125,9630.2763671875,9664.3515625,14685751389
2020-08-30,9665.904296875,9837.1552734375,9652.1875,9824.9228515625,16577008454
2020-08-31,9826.43359375,9854.6572265625,9737.9130859375,9785.0234375,18668922095
2020-09-01,9783.763671875,10126.6943359375,9714.03125,10038.5634765625,22903743426
2020-09-02,10033.8203125,10033.8203125,9539.7724609375,9634.12890625,23665252317
2020-09-03,9628.353515625,9667.3515625,8598.7451171875,8653.3828125,26966403654
2020-09-04,8640.771484375,9002.076171875,8653.5263671875,8879.7177734375,25312654337
2020-09-05,8880.3232421875,8938.64453125,8402.32421875,8590.609375,37942684615
2020-09-06,8588.6240234375,8743.8408203125,8495.423828125,8686.3935546875,31323567346
2020-09-07,8686.939453125,8797.55859375,8388.9072265625,8773.6875,28516191564
2020-09-08,8773.470703125,8856.1728515625,8436.01953125,8610.1884765625,28411006256
2020-09-09,8612.427734375,8766.6298828125,8503.7041015625,8677.37890625,20441634392
2020-09-10,8677.36328125,8825.0302734375,8673.810546875,8763.0703125,46006088379
2020-09-11,8768.05078125,8815.474609375,8569.25,8779.703125,38155532521
2020-09-12,8787.255859375,8929.173828125,8687.3916015625,8813.818359375,31019270266
2020-09-13,8822.4521484375,8927.8046875,8631.1845703125,8719.9296875,30835403688
2020-09-14,8724.134765625,9090.8447265625,8672.970703125,8999.8876953125,29873897214
2020-09-15,8997.2900390625,9204.6396484375,8967.02734375,9114.8076171875,27444544334
2020-09-16,9115.4921875,9379.5166015625,9045.48828125,9298.400390625,26069624864
2020-09-17,9297.0,9372.1611328125,9132.951171875,9239.6884765625,32195740623
2020-09-18,9242.076171875,9305.064453125,9133.5810546875,9243.46875,22247581787
2020-09-19,9234.3193359375,9404.033203125,9214.4384765625,9370.4619140625,19227010932
2020-09-20,9371.7490234375,9371.7490234375,9134.080078125,9233.060546875,20849016226
2020-09-21,9230.236328125,9257.6025390625,8844.9990234375,8892.470703125,24551007302
2020-09-22,8890.2314453125,9027.47265625,8853.2470703125,9001.3203125,20176313835
2020-09-23,8998.78515625,9002.982421875,8744.9033203125,8789.7626953125,20407270103
2020-09-24,8791.9931640625,9228.46875,8771.1494140625,9217.3955078125,40385291012
2020-09-25,9218.2890625,9237.6708984375,9106.212890625,9193.3310546875,33830934790
2020-09-26,9195.7880859375,9261.9130859375,9171.0244140625,9242.7626953125,40280709152
2020-09-27,9239.46875,9286.017578125,9132.88671875,9261.5166015625,46195523573
2020-09-28,9262.671875,9380.09765625,9166.193359375,9171.6171875,40903141699
2020-09-29,9171.6162109375,9246.205078125,9074.4248046875,9235.9248046875,39672270725
2020-09-30,9235.26953125,9233.0439453125,9117.703125,9199.6455078125,37679869394
2020-10-01,9208.8271484375,9313.1513671875,8916.8662109375,9042.5166015625,34079898801
2020-10-02,9042.8310546875,9097.87109375,8894.0712890625,9026.1396484375,41530458476
2020-10-03,9025.3935546875,9045.740234375,8970.796875,9003.3984375,38115621388
2020-10-04,9004.34765625,9122.2958984375,8990.650390625,9103.8857421875,60796006231
2020-10-05,9109.8125,9155.376953125,9068.7939453125,9155.234375,40322799794
2020-10-06,9157.7509765625,9157.857421875,8972.2158203125,9034.869140625,36315047412
2020-10-07,9033.9736328125,9076.765625,9007.7587890625,9067.8232421875,32126704711
2020-10-08,9068.1650390625,9312.3486328125,8979.1865234375,9276.5751953125,53807381556
2020-10-09,9286.966796875,9395.48046875,9212.5009765625,9353.4384765625,19273439266
2020-10-10,9348.9462890625,9671.505859375,9345.8564453125,9548.2265625,19337565645
2020-10-11,9547.990234375,9660.181640625,9541.6904296875,9634.763671875,16900028171
2020-10-12,9641.91796875,9902.9638671875,9523.671875,9781.9501953125,22148561596
